r_square,axis,movement,sourceSessionIndex,targetSessionIndex,normalizedMethod,model
0.7559425,y,velocity,36,32,None,DeepDomainConfusionModel
0.71204245,x,velocity,36,33,None,DeepDomainConfusionModel
0.7850221,y,velocity,36,33,None,DeepDomainConfusionModel
0.75293,x,velocity,36,34,None,DeepDomainConfusionModel
0.84599084,y,velocity,36,34,None,DeepDomainConfusionModel
0.7485045,x,velocity,36,35,None,DeepDomainConfusionModel
0.7882432,y,velocity,36,35,None,DeepDomainConfusionModel
0.73102313,x,velocity,0,1,None,DeepDomainConfusionModel
0.73965317,y,velocity,0,1,None,DeepDomainConfusionModel
0.73548996,x,velocity,0,2,None,DeepDomainConfusionModel
0.75689936,y,velocity,0,2,None,DeepDomainConfusionModel
0.7021729,x,velocity,0,3,None,DeepDomainConfusionModel
0.74244136,y,velocity,0,3,None,DeepDomainConfusionModel
0.76196516,x,velocity,0,4,None,DeepDomainConfusionModel
0.6758977,y,velocity,0,4,None,DeepDomainConfusionModel
0.7383549,x,velocity,0,5,None,DeepDomainConfusionModel
0.7324309,y,velocity,0,5,None,DeepDomainConfusionModel
0.7418246,x,velocity,0,6,None,DeepDomainConfusionModel
0.73029065,y,velocity,0,6,None,DeepDomainConfusionModel
0.58537626,x,velocity,0,7,None,DeepDomainConfusionModel
0.55264175,y,velocity,0,7,None,DeepDomainConfusionModel
0.6450559,x,velocity,0,8,None,DeepDomainConfusionModel
0.75659716,y,velocity,0,8,None,DeepDomainConfusionModel
0.63196015,x,velocity,0,9,None,DeepDomainConfusionModel
0.80370855,y,velocity,0,9,None,DeepDomainConfusionModel
0.47680968,x,velocity,0,10,None,DeepDomainConfusionModel
0.7311604,y,velocity,0,10,None,DeepDomainConfusionModel
0.7279351,x,velocity,0,11,None,DeepDomainConfusionModel
0.80277586,y,velocity,0,11,None,DeepDomainConfusionModel
0.7411177,x,velocity,0,12,None,DeepDomainConfusionModel
0.824864,y,velocity,0,12,None,DeepDomainConfusionModel
0.7353897,x,velocity,0,13,None,DeepDomainConfusionModel
0.86004555,y,velocity,0,13,None,DeepDomainConfusionModel
0.79407984,x,velocity,0,14,None,DeepDomainConfusionModel
0.84693396,y,velocity,0,14,None,DeepDomainConfusionModel
0.6722486,x,velocity,0,15,None,DeepDomainConfusionModel
0.7553816,y,velocity,0,15,None,DeepDomainConfusionModel
0.7443633,x,velocity,0,16,None,DeepDomainConfusionModel
0.7678952,y,velocity,0,16,None,DeepDomainConfusionModel
0.70509636,x,velocity,0,17,None,DeepDomainConfusionModel
0.8167043,y,velocity,0,17,None,DeepDomainConfusionModel
0.61797965,x,velocity,0,18,None,DeepDomainConfusionModel
0.81440073,y,velocity,0,18,None,DeepDomainConfusionModel
0.6762859,x,velocity,0,19,None,DeepDomainConfusionModel
0.78715,y,velocity,0,19,None,DeepDomainConfusionModel
0.70274615,x,velocity,0,20,None,DeepDomainConfusionModel
0.81998533,y,velocity,0,20,None,DeepDomainConfusionModel
0.6873399,x,velocity,0,21,None,DeepDomainConfusionModel
0.7492803,y,velocity,0,21,None,DeepDomainConfusionModel
0.71363115,x,velocity,0,22,None,DeepDomainConfusionModel
0.8177571,y,velocity,0,22,None,DeepDomainConfusionModel
0.7259725,x,velocity,0,23,None,DeepDomainConfusionModel
0.8045929,y,velocity,0,23,None,DeepDomainConfusionModel
0.7482407,x,velocity,0,24,None,DeepDomainConfusionModel
0.8297067,y,velocity,0,24,None,DeepDomainConfusionModel
0.720961,x,velocity,0,25,None,DeepDomainConfusionModel
0.82584643,y,velocity,0,25,None,DeepDomainConfusionModel
0.74513197,x,velocity,0,26,None,DeepDomainConfusionModel
0.8218596,y,velocity,0,26,None,DeepDomainConfusionModel
0.76854473,x,velocity,0,27,None,DeepDomainConfusionModel
0.8266372,y,velocity,0,27,None,DeepDomainConfusionModel
0.686475,x,velocity,0,28,None,DeepDomainConfusionModel
0.78081155,y,velocity,0,28,None,DeepDomainConfusionModel
0.5392861,x,velocity,0,29,None,DeepDomainConfusionModel
0.6470721,y,velocity,0,29,None,DeepDomainConfusionModel
0.73329985,x,velocity,0,30,None,DeepDomainConfusionModel
0.8622791,y,velocity,0,30,None,DeepDomainConfusionModel
0.69554675,x,velocity,0,31,None,DeepDomainConfusionModel
0.83425677,y,velocity,0,31,None,DeepDomainConfusionModel
0.6131668,x,velocity,0,32,None,DeepDomainConfusionModel
0.7142505,y,velocity,0,32,None,DeepDomainConfusionModel
0.71872777,x,velocity,0,33,None,DeepDomainConfusionModel
0.78170586,y,velocity,0,33,None,DeepDomainConfusionModel
0.7825358,x,velocity,0,34,None,DeepDomainConfusionModel
0.83779085,y,velocity,0,34,None,DeepDomainConfusionModel
0.723973,x,velocity,0,35,None,DeepDomainConfusionModel
0.7670705,y,velocity,0,35,None,DeepDomainConfusionModel
0.7182801,x,velocity,0,36,None,DeepDomainConfusionModel
0.7406571,y,velocity,0,36,None,DeepDomainConfusionModel
0.69870424,x,velocity,1,0,None,DeepDomainConfusionModel
0.7191705,y,velocity,1,0,None,DeepDomainConfusionModel
0.7715908,x,velocity,1,2,None,DeepDomainConfusionModel
0.78646344,y,velocity,1,2,None,DeepDomainConfusionModel
0.7221457,x,velocity,1,3,None,DeepDomainConfusionModel
0.7619054,y,velocity,1,3,None,DeepDomainConfusionModel
0.7551999,x,velocity,1,4,None,DeepDomainConfusionModel
0.68508756,y,velocity,1,4,None,DeepDomainConfusionModel
0.70286345,x,velocity,1,5,None,DeepDomainConfusionModel
0.74141884,y,velocity,1,5,None,DeepDomainConfusionModel
0.7582623,x,velocity,1,6,None,DeepDomainConfusionModel
0.7359271,y,velocity,1,6,None,DeepDomainConfusionModel
0.6109618,x,velocity,1,7,None,DeepDomainConfusionModel
0.56292164,y,velocity,1,7,None,DeepDomainConfusionModel
0.6559632,x,velocity,1,8,None,DeepDomainConfusionModel
0.76065296,y,velocity,1,8,None,DeepDomainConfusionModel
0.65927744,x,velocity,1,9,None,DeepDomainConfusionModel
0.79667795,y,velocity,1,9,None,DeepDomainConfusionModel
0.5079831,x,velocity,1,10,None,DeepDomainConfusionModel
0.7247143,y,velocity,1,10,None,DeepDomainConfusionModel
0.71680224,x,velocity,1,11,None,DeepDomainConfusionModel
0.80383253,y,velocity,1,11,None,DeepDomainConfusionModel
0.77495545,x,velocity,1,12,None,DeepDomainConfusionModel
0.8423751,y,velocity,1,12,None,DeepDomainConfusionModel
0.7141794,x,velocity,1,13,None,DeepDomainConfusionModel
0.85290194,y,velocity,1,13,None,DeepDomainConfusionModel
0.77353346,x,velocity,1,14,None,DeepDomainConfusionModel
0.8393177,y,velocity,1,14,None,DeepDomainConfusionModel
0.69668186,x,velocity,1,15,None,DeepDomainConfusionModel
0.7749256,y,velocity,1,15,None,DeepDomainConfusionModel
0.73425823,x,velocity,1,16,None,DeepDomainConfusionModel
0.76251084,y,velocity,1,16,None,DeepDomainConfusionModel
0.69982904,x,velocity,1,17,None,DeepDomainConfusionModel
0.82909936,y,velocity,1,17,None,DeepDomainConfusionModel
0.6405518,x,velocity,1,18,None,DeepDomainConfusionModel
0.7679668,y,velocity,1,18,None,DeepDomainConfusionModel
0.67150784,x,velocity,1,19,None,DeepDomainConfusionModel
0.79963315,y,velocity,1,19,None,DeepDomainConfusionModel
0.7487229,x,velocity,1,20,None,DeepDomainConfusionModel
0.8136197,y,velocity,1,20,None,DeepDomainConfusionModel
0.66832536,x,velocity,1,21,None,DeepDomainConfusionModel
0.7714739,y,velocity,1,21,None,DeepDomainConfusionModel
0.714742,x,velocity,1,22,None,DeepDomainConfusionModel
0.8054274,y,velocity,1,22,None,DeepDomainConfusionModel
0.7393484,x,velocity,1,23,None,DeepDomainConfusionModel
0.8226855,y,velocity,1,23,None,DeepDomainConfusionModel
0.7667534,x,velocity,1,24,None,DeepDomainConfusionModel
0.8443779,y,velocity,1,24,None,DeepDomainConfusionModel
0.7366061,x,velocity,1,25,None,DeepDomainConfusionModel
0.8207855,y,velocity,1,25,None,DeepDomainConfusionModel
0.75632185,x,velocity,1,26,None,DeepDomainConfusionModel
0.80940926,y,velocity,1,26,None,DeepDomainConfusionModel
0.7706237,x,velocity,1,27,None,DeepDomainConfusionModel
0.8426125,y,velocity,1,27,None,DeepDomainConfusionModel
0.681781,x,velocity,1,28,None,DeepDomainConfusionModel
0.7758172,y,velocity,1,28,None,DeepDomainConfusionModel
0.5580561,x,velocity,1,29,None,DeepDomainConfusionModel
0.65678585,y,velocity,1,29,None,DeepDomainConfusionModel
0.70527786,x,velocity,1,30,None,DeepDomainConfusionModel
0.8349306,y,velocity,1,30,None,DeepDomainConfusionModel
0.7065996,x,velocity,1,31,None,DeepDomainConfusionModel
0.8417605,y,velocity,1,31,None,DeepDomainConfusionModel
0.6127763,x,velocity,1,32,None,DeepDomainConfusionModel
0.70931405,y,velocity,1,32,None,DeepDomainConfusionModel
0.73422515,x,velocity,1,33,None,DeepDomainConfusionModel
0.79080975,y,velocity,1,33,None,DeepDomainConfusionModel
0.7893919,x,velocity,1,34,None,DeepDomainConfusionModel
0.8482299,y,velocity,1,34,None,DeepDomainConfusionModel
0.70731586,x,velocity,1,35,None,DeepDomainConfusionModel
0.7784469,y,velocity,1,35,None,DeepDomainConfusionModel
0.7205031,x,velocity,1,36,None,DeepDomainConfusionModel
0.73431647,y,velocity,1,36,None,DeepDomainConfusionModel
0.69067895,x,velocity,2,0,None,DeepDomainConfusionModel
0.7328036,y,velocity,2,0,None,DeepDomainConfusionModel
0.78555906,x,velocity,2,1,None,DeepDomainConfusionModel
0.81014985,y,velocity,2,1,None,DeepDomainConfusionModel
0.7157584,x,velocity,2,3,None,DeepDomainConfusionModel
0.7608161,y,velocity,2,3,None,DeepDomainConfusionModel
0.7661315,x,velocity,2,4,None,DeepDomainConfusionModel
0.69949245,y,velocity,2,4,None,DeepDomainConfusionModel
0.74789596,x,velocity,2,5,None,DeepDomainConfusionModel
0.7462801,y,velocity,2,5,None,DeepDomainConfusionModel
0.7426871,x,velocity,2,6,None,DeepDomainConfusionModel
0.68987024,y,velocity,2,6,None,DeepDomainConfusionModel
0.62935513,x,velocity,2,7,None,DeepDomainConfusionModel
0.57810736,y,velocity,2,7,None,DeepDomainConfusionModel
0.61978275,x,velocity,2,8,None,DeepDomainConfusionModel
0.73008704,y,velocity,2,8,None,DeepDomainConfusionModel
0.6492326,x,velocity,2,9,None,DeepDomainConfusionModel
0.7872094,y,velocity,2,9,None,DeepDomainConfusionModel
0.4878283,x,velocity,2,10,None,DeepDomainConfusionModel
0.72391,y,velocity,2,10,None,DeepDomainConfusionModel
0.73762333,x,velocity,2,11,None,DeepDomainConfusionModel
0.8196281,y,velocity,2,11,None,DeepDomainConfusionModel
0.7363056,x,velocity,2,12,None,DeepDomainConfusionModel
0.8305391,y,velocity,2,12,None,DeepDomainConfusionModel
0.7214029,x,velocity,2,13,None,DeepDomainConfusionModel
0.85451406,y,velocity,2,13,None,DeepDomainConfusionModel
0.7913937,x,velocity,2,14,None,DeepDomainConfusionModel
0.8517367,y,velocity,2,14,None,DeepDomainConfusionModel
0.6726649,x,velocity,2,15,None,DeepDomainConfusionModel
0.7487192,y,velocity,2,15,None,DeepDomainConfusionModel
0.7285764,x,velocity,2,16,None,DeepDomainConfusionModel
0.76977557,y,velocity,2,16,None,DeepDomainConfusionModel
0.71777666,x,velocity,2,17,None,DeepDomainConfusionModel
0.8288277,y,velocity,2,17,None,DeepDomainConfusionModel
0.63962543,x,velocity,2,18,None,DeepDomainConfusionModel
0.77414864,y,velocity,2,18,None,DeepDomainConfusionModel
0.69842184,x,velocity,2,19,None,DeepDomainConfusionModel
0.8161016,y,velocity,2,19,None,DeepDomainConfusionModel
0.7108838,x,velocity,2,20,None,DeepDomainConfusionModel
0.804586,y,velocity,2,20,None,DeepDomainConfusionModel
0.691398,x,velocity,2,21,None,DeepDomainConfusionModel
0.75688267,y,velocity,2,21,None,DeepDomainConfusionModel
0.72943306,x,velocity,2,22,None,DeepDomainConfusionModel
0.8040677,y,velocity,2,22,None,DeepDomainConfusionModel
0.7094246,x,velocity,2,23,None,DeepDomainConfusionModel
0.812353,y,velocity,2,23,None,DeepDomainConfusionModel
0.76979685,x,velocity,2,24,None,DeepDomainConfusionModel
0.82676554,y,velocity,2,24,None,DeepDomainConfusionModel
0.7030462,x,velocity,2,25,None,DeepDomainConfusionModel
0.8096086,y,velocity,2,25,None,DeepDomainConfusionModel
0.7696676,x,velocity,2,26,None,DeepDomainConfusionModel
0.8366169,y,velocity,2,26,None,DeepDomainConfusionModel
0.78099966,x,velocity,2,27,None,DeepDomainConfusionModel
0.8552352,y,velocity,2,27,None,DeepDomainConfusionModel
0.6826453,x,velocity,2,28,None,DeepDomainConfusionModel
0.7768228,y,velocity,2,28,None,DeepDomainConfusionModel
0.51825523,x,velocity,2,29,None,DeepDomainConfusionModel
0.6375923,y,velocity,2,29,None,DeepDomainConfusionModel
0.7267915,x,velocity,2,30,None,DeepDomainConfusionModel
0.83778805,y,velocity,2,30,None,DeepDomainConfusionModel
0.6719816,x,velocity,2,31,None,DeepDomainConfusionModel
0.8261229,y,velocity,2,31,None,DeepDomainConfusionModel
0.59954965,x,velocity,2,32,None,DeepDomainConfusionModel
0.74392056,y,velocity,2,32,None,DeepDomainConfusionModel
0.7168814,x,velocity,2,33,None,DeepDomainConfusionModel
0.7728183,y,velocity,2,33,None,DeepDomainConfusionModel
0.78300726,x,velocity,2,34,None,DeepDomainConfusionModel
0.8566821,y,velocity,2,34,None,DeepDomainConfusionModel
0.74677694,x,velocity,2,35,None,DeepDomainConfusionModel
0.7817855,y,velocity,2,35,None,DeepDomainConfusionModel
0.7242156,x,velocity,2,36,None,DeepDomainConfusionModel
0.73817015,y,velocity,2,36,None,DeepDomainConfusionModel
0.68409634,x,velocity,3,0,None,DeepDomainConfusionModel
0.71869314,y,velocity,3,0,None,DeepDomainConfusionModel
0.7341071,x,velocity,3,1,None,DeepDomainConfusionModel
0.7577205,y,velocity,3,1,None,DeepDomainConfusionModel
0.7516116,x,velocity,3,2,None,DeepDomainConfusionModel
0.7598293,y,velocity,3,2,None,DeepDomainConfusionModel
0.73390746,x,velocity,3,4,None,DeepDomainConfusionModel
0.687173,y,velocity,3,4,None,DeepDomainConfusionModel
0.7513248,x,velocity,3,5,None,DeepDomainConfusionModel
0.7701012,y,velocity,3,5,None,DeepDomainConfusionModel
0.76945007,x,velocity,3,6,None,DeepDomainConfusionModel
0.7297038,y,velocity,3,6,None,DeepDomainConfusionModel
0.65258026,x,velocity,3,7,None,DeepDomainConfusionModel
0.610208,y,velocity,3,7,None,DeepDomainConfusionModel
0.6335418,x,velocity,3,8,None,DeepDomainConfusionModel
0.7465453,y,velocity,3,8,None,DeepDomainConfusionModel
0.65729094,x,velocity,3,9,None,DeepDomainConfusionModel
0.7993425,y,velocity,3,9,None,DeepDomainConfusionModel
0.5118131,x,velocity,3,10,None,DeepDomainConfusionModel
0.7152696,y,velocity,3,10,None,DeepDomainConfusionModel
0.74890727,x,velocity,3,11,None,DeepDomainConfusionModel
0.7988324,y,velocity,3,11,None,DeepDomainConfusionModel
0.75101876,x,velocity,3,12,None,DeepDomainConfusionModel
0.8304359,y,velocity,3,12,None,DeepDomainConfusionModel
0.74261594,x,velocity,3,13,None,DeepDomainConfusionModel
0.8553199,y,velocity,3,13,None,DeepDomainConfusionModel
0.7868041,x,velocity,3,14,None,DeepDomainConfusionModel
0.8439465,y,velocity,3,14,None,DeepDomainConfusionModel
0.7010249,x,velocity,3,15,None,DeepDomainConfusionModel
0.7688183,y,velocity,3,15,None,DeepDomainConfusionModel
0.73532546,x,velocity,3,16,None,DeepDomainConfusionModel
0.78365946,y,velocity,3,16,None,DeepDomainConfusionModel
0.73560834,x,velocity,3,17,None,DeepDomainConfusionModel
0.8500414,y,velocity,3,17,None,DeepDomainConfusionModel
0.6167831,x,velocity,3,18,None,DeepDomainConfusionModel
0.77940965,y,velocity,3,18,None,DeepDomainConfusionModel
0.67594177,x,velocity,3,19,None,DeepDomainConfusionModel
0.8104107,y,velocity,3,19,None,DeepDomainConfusionModel
0.7108214,x,velocity,3,20,None,DeepDomainConfusionModel
0.82003725,y,velocity,3,20,None,DeepDomainConfusionModel
0.6947898,x,velocity,3,21,None,DeepDomainConfusionModel
0.7155594,y,velocity,3,21,None,DeepDomainConfusionModel
0.729902,x,velocity,3,22,None,DeepDomainConfusionModel
0.8094223,y,velocity,3,22,None,DeepDomainConfusionModel
0.6934925,x,velocity,3,23,None,DeepDomainConfusionModel
0.7879255,y,velocity,3,23,None,DeepDomainConfusionModel
0.7638201,x,velocity,3,24,None,DeepDomainConfusionModel
0.8406546,y,velocity,3,24,None,DeepDomainConfusionModel
0.7329317,x,velocity,3,25,None,DeepDomainConfusionModel
0.8247668,y,velocity,3,25,None,DeepDomainConfusionModel
0.7545438,x,velocity,3,26,None,DeepDomainConfusionModel
0.8167738,y,velocity,3,26,None,DeepDomainConfusionModel
0.74820524,x,velocity,3,27,None,DeepDomainConfusionModel
0.8339515,y,velocity,3,27,None,DeepDomainConfusionModel
0.7104901,x,velocity,3,28,None,DeepDomainConfusionModel
0.77729505,y,velocity,3,28,None,DeepDomainConfusionModel
0.56509745,x,velocity,3,29,None,DeepDomainConfusionModel
0.6893308,y,velocity,3,29,None,DeepDomainConfusionModel
0.7477262,x,velocity,3,30,None,DeepDomainConfusionModel
0.83744967,y,velocity,3,30,None,DeepDomainConfusionModel
0.70415974,x,velocity,3,31,None,DeepDomainConfusionModel
0.8318926,y,velocity,3,31,None,DeepDomainConfusionModel
0.64636964,x,velocity,3,32,None,DeepDomainConfusionModel
0.7084115,y,velocity,3,32,None,DeepDomainConfusionModel
0.7313617,x,velocity,3,33,None,DeepDomainConfusionModel
0.77412003,y,velocity,3,33,None,DeepDomainConfusionModel
0.791869,x,velocity,3,34,None,DeepDomainConfusionModel
0.85504687,y,velocity,3,34,None,DeepDomainConfusionModel
0.739095,x,velocity,3,35,None,DeepDomainConfusionModel
0.7831423,y,velocity,3,35,None,DeepDomainConfusionModel
0.7374059,x,velocity,3,36,None,DeepDomainConfusionModel
0.7388346,y,velocity,3,36,None,DeepDomainConfusionModel
0.6904652,x,velocity,4,0,None,DeepDomainConfusionModel
0.73636055,y,velocity,4,0,None,DeepDomainConfusionModel
0.74362636,x,velocity,4,1,None,DeepDomainConfusionModel
0.74518204,y,velocity,4,1,None,DeepDomainConfusionModel
0.74895114,x,velocity,4,2,None,DeepDomainConfusionModel
0.7740742,y,velocity,4,2,None,DeepDomainConfusionModel
0.7286617,x,velocity,4,3,None,DeepDomainConfusionModel
0.7590108,y,velocity,4,3,None,DeepDomainConfusionModel
0.7390924,x,velocity,4,5,None,DeepDomainConfusionModel
0.7544731,y,velocity,4,5,None,DeepDomainConfusionModel
0.76189107,x,velocity,4,6,None,DeepDomainConfusionModel
0.74422216,y,velocity,4,6,None,DeepDomainConfusionModel
0.59015864,x,velocity,4,7,None,DeepDomainConfusionModel
0.6047301,y,velocity,4,7,None,DeepDomainConfusionModel
0.61090934,x,velocity,4,8,None,DeepDomainConfusionModel
0.764546,y,velocity,4,8,None,DeepDomainConfusionModel
0.6231923,x,velocity,4,9,None,DeepDomainConfusionModel
0.7931379,y,velocity,4,9,None,DeepDomainConfusionModel
0.48337018,x,velocity,4,10,None,DeepDomainConfusionModel
0.7213888,y,velocity,4,10,None,DeepDomainConfusionModel
0.7514488,x,velocity,4,11,None,DeepDomainConfusionModel
0.7824771,y,velocity,4,11,None,DeepDomainConfusionModel
0.7478039,x,velocity,4,12,None,DeepDomainConfusionModel
0.82350415,y,velocity,4,12,None,DeepDomainConfusionModel
0.69876635,x,velocity,4,13,None,DeepDomainConfusionModel
0.8531773,y,velocity,4,13,None,DeepDomainConfusionModel
0.78836733,x,velocity,4,14,None,DeepDomainConfusionModel
0.8529264,y,velocity,4,14,None,DeepDomainConfusionModel
0.7008064,x,velocity,4,15,None,DeepDomainConfusionModel
0.7870444,y,velocity,4,15,None,DeepDomainConfusionModel
0.7157692,x,velocity,4,16,None,DeepDomainConfusionModel
0.7648599,y,velocity,4,16,None,DeepDomainConfusionModel
0.7212825,x,velocity,4,17,None,DeepDomainConfusionModel
0.82148945,y,velocity,4,17,None,DeepDomainConfusionModel
0.64301866,x,velocity,4,18,None,DeepDomainConfusionModel
0.8060918,y,velocity,4,18,None,DeepDomainConfusionModel
0.6667948,x,velocity,4,19,None,DeepDomainConfusionModel
0.80275726,y,velocity,4,19,None,DeepDomainConfusionModel
0.7042537,x,velocity,4,20,None,DeepDomainConfusionModel
0.7976687,y,velocity,4,20,None,DeepDomainConfusionModel
0.67794895,x,velocity,4,21,None,DeepDomainConfusionModel
0.7513766,y,velocity,4,21,None,DeepDomainConfusionModel
0.6879338,x,velocity,4,22,None,DeepDomainConfusionModel
0.8103001,y,velocity,4,22,None,DeepDomainConfusionModel
0.7101521,x,velocity,4,23,None,DeepDomainConfusionModel
0.80245775,y,velocity,4,23,None,DeepDomainConfusionModel
0.7334685,x,velocity,4,24,None,DeepDomainConfusionModel
0.840811,y,velocity,4,24,None,DeepDomainConfusionModel
0.70124495,x,velocity,4,25,None,DeepDomainConfusionModel
0.80945355,y,velocity,4,25,None,DeepDomainConfusionModel
0.74974006,x,velocity,4,26,None,DeepDomainConfusionModel
0.81715095,y,velocity,4,26,None,DeepDomainConfusionModel
0.7805727,x,velocity,4,27,None,DeepDomainConfusionModel
0.8373394,y,velocity,4,27,None,DeepDomainConfusionModel
0.7098504,x,velocity,4,28,None,DeepDomainConfusionModel
0.7794198,y,velocity,4,28,None,DeepDomainConfusionModel
0.5631777,x,velocity,4,29,None,DeepDomainConfusionModel
0.66449654,y,velocity,4,29,None,DeepDomainConfusionModel
0.7334626,x,velocity,4,30,None,DeepDomainConfusionModel
0.8452542,y,velocity,4,30,None,DeepDomainConfusionModel
0.6659508,x,velocity,4,31,None,DeepDomainConfusionModel
0.8320154,y,velocity,4,31,None,DeepDomainConfusionModel
0.5980147,x,velocity,4,32,None,DeepDomainConfusionModel
0.72814167,y,velocity,4,32,None,DeepDomainConfusionModel
0.72837317,x,velocity,4,33,None,DeepDomainConfusionModel
0.7943582,y,velocity,4,33,None,DeepDomainConfusionModel
0.7838366,x,velocity,4,34,None,DeepDomainConfusionModel
0.848518,y,velocity,4,34,None,DeepDomainConfusionModel
0.73068875,x,velocity,4,35,None,DeepDomainConfusionModel
0.76833403,y,velocity,4,35,None,DeepDomainConfusionModel
0.7204673,x,velocity,4,36,None,DeepDomainConfusionModel
0.7469217,y,velocity,4,36,None,DeepDomainConfusionModel
0.6869893,x,velocity,5,0,None,DeepDomainConfusionModel
0.74093056,y,velocity,5,0,None,DeepDomainConfusionModel
0.7516289,x,velocity,5,1,None,DeepDomainConfusionModel
0.76095796,y,velocity,5,1,None,DeepDomainConfusionModel
0.76389515,x,velocity,5,2,None,DeepDomainConfusionModel
0.7532146,y,velocity,5,2,None,DeepDomainConfusionModel
0.6817408,x,velocity,5,3,None,DeepDomainConfusionModel
0.75891465,y,velocity,5,3,None,DeepDomainConfusionModel
0.7707976,x,velocity,5,4,None,DeepDomainConfusionModel
0.7198726,y,velocity,5,4,None,DeepDomainConfusionModel
0.74055034,x,velocity,5,6,None,DeepDomainConfusionModel
0.71965325,y,velocity,5,6,None,DeepDomainConfusionModel
0.6409051,x,velocity,5,7,None,DeepDomainConfusionModel
0.6126733,y,velocity,5,7,None,DeepDomainConfusionModel
0.6285473,x,velocity,5,8,None,DeepDomainConfusionModel
0.76642084,y,velocity,5,8,None,DeepDomainConfusionModel
0.6619501,x,velocity,5,9,None,DeepDomainConfusionModel
0.80688035,y,velocity,5,9,None,DeepDomainConfusionModel
0.50253963,x,velocity,5,10,None,DeepDomainConfusionModel
0.73572516,y,velocity,5,10,None,DeepDomainConfusionModel
0.76025516,x,velocity,5,11,None,DeepDomainConfusionModel
0.8039123,y,velocity,5,11,None,DeepDomainConfusionModel
0.7468232,x,velocity,5,12,None,DeepDomainConfusionModel
0.82895017,y,velocity,5,12,None,DeepDomainConfusionModel
0.70126116,x,velocity,5,13,None,DeepDomainConfusionModel
0.8444597,y,velocity,5,13,None,DeepDomainConfusionModel
0.7867488,x,velocity,5,14,None,DeepDomainConfusionModel
0.845696,y,velocity,5,14,None,DeepDomainConfusionModel
0.728697,x,velocity,5,15,None,DeepDomainConfusionModel
0.75967455,y,velocity,5,15,None,DeepDomainConfusionModel
0.7371558,x,velocity,5,16,None,DeepDomainConfusionModel
0.7695085,y,velocity,5,16,None,DeepDomainConfusionModel
0.73461556,x,velocity,5,17,None,DeepDomainConfusionModel
0.83397335,y,velocity,5,17,None,DeepDomainConfusionModel
0.59604067,x,velocity,5,18,None,DeepDomainConfusionModel
0.7957998,y,velocity,5,18,None,DeepDomainConfusionModel
0.70323896,x,velocity,5,19,None,DeepDomainConfusionModel
0.7983064,y,velocity,5,19,None,DeepDomainConfusionModel
0.74565387,x,velocity,5,20,None,DeepDomainConfusionModel
0.82957953,y,velocity,5,20,None,DeepDomainConfusionModel
0.7262106,x,velocity,5,21,None,DeepDomainConfusionModel
0.7465739,y,velocity,5,21,None,DeepDomainConfusionModel
0.7106594,x,velocity,5,22,None,DeepDomainConfusionModel
0.81192404,y,velocity,5,22,None,DeepDomainConfusionModel
0.73909473,x,velocity,5,23,None,DeepDomainConfusionModel
0.80791855,y,velocity,5,23,None,DeepDomainConfusionModel
0.775659,x,velocity,5,24,None,DeepDomainConfusionModel
0.8372002,y,velocity,5,24,None,DeepDomainConfusionModel
0.7404264,x,velocity,5,25,None,DeepDomainConfusionModel
0.8291513,y,velocity,5,25,None,DeepDomainConfusionModel
0.77451473,x,velocity,5,26,None,DeepDomainConfusionModel
0.8215529,y,velocity,5,26,None,DeepDomainConfusionModel
0.789541,x,velocity,5,27,None,DeepDomainConfusionModel
0.84751,y,velocity,5,27,None,DeepDomainConfusionModel
0.7130622,x,velocity,5,28,None,DeepDomainConfusionModel
0.7809699,y,velocity,5,28,None,DeepDomainConfusionModel
0.57843685,x,velocity,5,29,None,DeepDomainConfusionModel
0.66753757,y,velocity,5,29,None,DeepDomainConfusionModel
0.74021673,x,velocity,5,30,None,DeepDomainConfusionModel
0.8417063,y,velocity,5,30,None,DeepDomainConfusionModel
0.67653525,x,velocity,5,31,None,DeepDomainConfusionModel
0.83542484,y,velocity,5,31,None,DeepDomainConfusionModel
0.6121034,x,velocity,5,32,None,DeepDomainConfusionModel
0.74198747,y,velocity,5,32,None,DeepDomainConfusionModel
0.7438866,x,velocity,5,33,None,DeepDomainConfusionModel
0.7911306,y,velocity,5,33,None,DeepDomainConfusionModel
0.7834829,x,velocity,5,34,None,DeepDomainConfusionModel
0.84722716,y,velocity,5,34,None,DeepDomainConfusionModel
0.7390735,x,velocity,5,35,None,DeepDomainConfusionModel
0.77989495,y,velocity,5,35,None,DeepDomainConfusionModel
0.7297497,x,velocity,5,36,None,DeepDomainConfusionModel
0.7394264,y,velocity,5,36,None,DeepDomainConfusionModel
0.68311274,x,velocity,6,0,None,DeepDomainConfusionModel
0.72403,y,velocity,6,0,None,DeepDomainConfusionModel
0.7531915,x,velocity,6,1,None,DeepDomainConfusionModel
0.7424178,y,velocity,6,1,None,DeepDomainConfusionModel
0.77477324,x,velocity,6,2,None,DeepDomainConfusionModel
0.7618588,y,velocity,6,2,None,DeepDomainConfusionModel
0.7080793,x,velocity,6,3,None,DeepDomainConfusionModel
0.7489277,y,velocity,6,3,None,DeepDomainConfusionModel
0.77695155,x,velocity,6,4,None,DeepDomainConfusionModel
0.7058779,y,velocity,6,4,None,DeepDomainConfusionModel
0.71721447,x,velocity,6,5,None,DeepDomainConfusionModel
0.7538413,y,velocity,6,5,None,DeepDomainConfusionModel
